category,id,rule,code,motsam,title,updated,heading,dimensions,colours,files,local
Symbol,1166,None,SF35,None,Birds - kereru and car,5 October 2017,,,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SF35-Kereru-and-car-Symbol.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SF35-Kereru-and-car-Symbol-no-label.gif,Original EPS/Symbol/SF35-Kereru-and-car-Symbol.eps | Original EPS/Symbol/SF35-Kereru-and-car-Symbol-no-label.gif
Symbol,171,None,SV10,None,Bus,12 May 2016,,a : 465 b : 160 Sign Size : 465 x 160 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s002.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s002-nolabels.gif,Original EPS/Symbol/s002.eps | Original EPS/Symbol/s002-nolabels.gif
Symbol,625,None,SV11,None,Bus Stop,12 May 2016,,a : 465 b : 160 Sign Size : 465 x 160 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s033.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s033-nolabels.gif,Original EPS/Symbol/s033.eps | Original EPS/Symbol/s033-nolabels.gif
Symbol,384,none,SF11,none,Cattle,12 May 2016,,,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s020.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s020-nolabels.gif,Original EPS/Symbol/s020.eps | Original EPS/Symbol/s020-nolabels.gif
Symbol,381,None,SU02,None,Children,12 May 2016,,a : 400 b : 360 Sign Size : 400 x 360 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s017.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s017-nolabels.gif,Original EPS/Symbol/s017.eps | Original EPS/Symbol/s017-nolabels.gif
Symbol,172,None,SU10,None,Cycle,13 December 2016,,a : 500 305 230 150 b : 350 200 150 100 Symbol : Black Black Black Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s003.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s003-outline-no-labels.gif,Original EPS/Symbol/s003.eps | Original EPS/Symbol/s003-outline-no-labels.gif
Symbol,1013,W5-2.11,SGD1,none,Detour symbol - square,17 February 2017,,Width 150 Height 150 Border: 10,Background: White (R) Border: black Legend: black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SGD1-Detour-Symbol-Square.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SGD1-Detour-Symbol-Square-no-labels.gif,Original EPS/Symbol/SGD1-Detour-Symbol-Square.eps | Original EPS/Symbol/SGD1-Detour-Symbol-Square-no-labels.gif
Symbol,1016,W5-2.14,SGD4,none,Detour symbol – SH shield,17 February 2017,,Width 160 Height 160 Border: 10,Background: red (R) Border: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SGD4-Detour-Symbol-SH-Shield.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SGD4-Detour-Symbol-SH-Shield-no-labels.gif,Original EPS/Symbol/SGD4-Detour-Symbol-SH-Shield.eps | Original EPS/Symbol/SGD4-Detour-Symbol-SH-Shield-no-labels.gif
Symbol,1014,W5-2.12,SGD2,none,Detour symbol – circle,17 February 2017,,Diameter 225 Border: 10,Background: White (R) Border: black Legend: black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SGD2-Detour-Symbol-Circle.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SGD2-Detour-Symbol-Circle-no-labels.gif,Original EPS/Symbol/SGD2-Detour-Symbol-Circle.eps | Original EPS/Symbol/SGD2-Detour-Symbol-Circle-no-labels.gif
Symbol,1015,W5-2.13,SGD3,none,Detour symbol – diamond,17 February 2017,,Diamond 150 Border: 10,Background: White (R) Border: black Legend: black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SGD3-Detour-Symbol-Diamond.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SGD3-Detour-Symbol-Diamond-nolabels.gif,Original EPS/Symbol/SGD3-Detour-Symbol-Diamond.eps | Original EPS/Symbol/SGD3-Detour-Symbol-Diamond-nolabels.gif
Symbol,686,none,none,none,Disabled park,12 May 2016,,,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s037.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s037-nolabels.gif,Original EPS/Symbol/s037.eps | Original EPS/Symbol/s037-nolabels.gif
Symbol,1069,None,None,None,Drive on Left W14-11.1 Symbol,6 December 2016,,arrow centre line symbol 620 x 480 775 x 600 930 x 720 1240 x 960,symbol : black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/Drive-on-Left-W14-11.1-Symbol.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/Drive-on-Left-W14-12.1-Symbol.gif,Original EPS/Symbol/Drive-on-Left-W14-11.1-Symbol.eps
Symbol,1074,A20-S22,SM31,None,Electric Vehicle charging station - symbol (for motorist service signs and parking signs),12 April 2018,,Symbol on motorist service sign: 300 x 300 mm Symbol on parking sign: 100 x 100 mm,Symbol on motorist service sign: White (may be reflectorised) Symbol on parking sign: White (may be reflectorised),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SM31-A20-S22-EV-Sign.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SM31-A20-S22-EV-Sign-blue.gif,Original EPS/Symbol/SM31-A20-S22-EV-Sign.eps
Symbol,372,None,SR03,None,Electric cable,12 May 2016,,b : 640 a : 400 Sign Size : 400 x 640 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s008.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s008-nolabels.gif,Original EPS/Symbol/s008.eps | Original EPS/Symbol/s008-nolabels.gif
Symbol,383,None,None,None,Equestrian,12 May 2016,,a : 480 b : 440 Sign Size : 480 x 440 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s019.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s019-nolabels.gif,Original EPS/Symbol/s019.eps | Original EPS/Symbol/s019-nolabels.gif
Symbol,374,None,SR05,None,Falling debris,12 May 2016,,b : 450 a : 600 Sign Size : 600 x 450 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s010.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s010-nolabels.gif,Original EPS/Symbol/s010.eps | Original EPS/Symbol/s010-nolabels.gif
Symbol,390,None,SV36,None,Fire engine,12 May 2016,,a : 560 b : 160 Sign Size : 560 x 160 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s026.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s026-nolabels.gif,Original EPS/Symbol/s026.eps | Original EPS/Symbol/s026-nolabels.gif
Symbol,391,None,SV37,None,Fork-lift,12 May 2016,,a : 480 b : 480 Sign Size : 480 x 480 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s027.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s027-nolabels.gif,Original EPS/Symbol/s027.eps | Original EPS/Symbol/s027-nolabels.gif
Symbol,394,None,SR10,None,Gravel surface,12 May 2016,,b : 240 a : 500 Sign Size : 500 x 240 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s030.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s030-nolabels.gif,Original EPS/Symbol/s030.eps | Original EPS/Symbol/s030-nolabels.gif
Symbol,388,None,SV52,None,Helicopter,12 May 2016,,a : 440 b : 320 Sign Size : 440 x 320 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s024.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s024-nolabels.gif,Original EPS/Symbol/s024.eps | Original EPS/Symbol/s024-nolabels.gif
Symbol,1029,A30-S1,ST03,none,Historic Places Trust building,17 March 2017,,a : 300 b : 300,White (reflectorised),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ST03-Historic-Places-Trust-Building.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ST03-Historic-Places-Trust-Building-nolabels.gif,Original EPS/Symbol/ST03-Historic-Places-Trust-Building.eps | Original EPS/Symbol/ST03-Historic-Places-Trust-Building-nolabels.gif
Symbol,1070,None,None,None,Keep Left W14-11 Symbol,6 December 2016,,symbol of cars/arrow/centre line 400 x 600 500 x 750 600 x 900 800 x 1200,symbol : black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/Keep-Left-W14-11-Symbol.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/Keep-Left-W14-11-Symbol.gif,Original EPS/Symbol/Keep-Left-W14-11-Symbol.eps
Symbol,379,None,SV12,None,Light rails,12 May 2016,,a : 560 b : 260 Sign Size : 560 x 260 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s015.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s015-nolabels.gif,Original EPS/Symbol/s015.eps | Original EPS/Symbol/s015-nolabels.gif
Symbol,1139,A30-S3,ST10,None,Look Out Symbol,17 March 2017,,"a 300 b 300 Note 1: The symbol is Figure A67 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of this symbol is subject to copyright and requires the purchase of NZS 8603:2005 CD ROM. For more information please contact Standards New Zealand. Telephone: 64 3 943 4259 or Freephone: 0800 782 632 (within New Zealand) Internet: www.standards.govt.nz",White (reflectorised),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ST10-Look-Out.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ST10-Look-Out-nolabels.gif,Original EPS/Symbol/ST10-Look-Out.eps | Original EPS/Symbol/ST10-Look-Out-nolabels.gif
Symbol,503,None,SR11,None,Manual Traffic Control,12 May 2016,,b : 600 a : 600 Sign Size : 600 x 600 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s031.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s031-nolabels.gif,Original EPS/Symbol/s031.eps | Original EPS/Symbol/s031-nolabels.gif
Symbol,685,None,SV20,None,Motorcycle,12 May 2016,,a : 190 b : 100 Sign Size : 190 x 100 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s036.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s036-nolabels.gif,Original EPS/Symbol/s036.eps | Original EPS/Symbol/s036-nolabels.gif
Symbol,697,A20-S11,SM11,S11,Motorist service 24 hr medical service,12 May 2016,,Symbol : Cross 300x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s048.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s048-nolabels.gif,Original EPS/Symbol/s048.eps | Original EPS/Symbol/s048-nolabels.gif
Symbol,688,A20-S2,SM02,S2,Motorist service accommodation,10 March 2017,,Symbol : Bed 360x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s039.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s039-nolabels.gif,Original EPS/Symbol/s039.eps | Original EPS/Symbol/s039-nolabels.gif
Symbol,704,A20-S18,SM18,S18,Motorist service airfield,12 May 2016,,Symbol : Jet aircraft 300x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s055.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s055-nolabels.gif,Original EPS/Symbol/s055.eps | Original EPS/Symbol/s055-nolabels.gif
Symbol,705,A20-S19,SM19,S19,Motorist service boat ramp,12 May 2016,,Symbol : boat trailer white ramp and wavy lines 360x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s056.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s056-nolabels.gif,Original EPS/Symbol/s056.eps | Original EPS/Symbol/s056-nolabels.gif
Symbol,689,A20-S3,SM03,S3,Motorist service camping ground,12 May 2016,,Symbol : Tent 360x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s040.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s040-nolabels.gif,Original EPS/Symbol/s040.eps | Original EPS/Symbol/s040-nolabels.gif
Symbol,691,A20-S5,SM05,S5,Motorist service camping ground and caravan park,12 May 2016,,Symbol : Tent above Caravan 240x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s042.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s042-nolabels.gif,Original EPS/Symbol/s042.eps | Original EPS/Symbol/s042-nolabels.gif
Symbol,690,A20-S4,SM04,S4,Motorist service caravan park,12 May 2016,,Symbol : Caravan 360x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s041.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s041-nolabels.gif,Original EPS/Symbol/s041.eps | Original EPS/Symbol/s041-nolabels.gif
Symbol,696,A20-S10,SM10,S10,Motorist service information,12 May 2016,,Symbol : Italic lower case i 240x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s047.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s047-nolabels.gif,Original EPS/Symbol/s047.eps | Original EPS/Symbol/s047-nolabels.gif
Symbol,695,A20-S9,SM09,S9,Motorist service meals,12 May 2016,,Symbol : Fork and spoon 240x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s046.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s046-nolabels.gif,Original EPS/Symbol/s046.eps | Original EPS/Symbol/s046-nolabels.gif
Symbol,692,A20-S6,SM06,S6,Motorist service motor fuel,12 May 2016,,Symbol : Petrol pump 300x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s043.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s043-nolabels.gif,Original EPS/Symbol/s043.eps | Original EPS/Symbol/s043-nolabels.gif
Symbol,701,A20-S15,SM15,S15,Motorist service public parking area,12 May 2016,,Symbol : P - 300x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s052.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s052-nolabels.gif,Original EPS/Symbol/s052.eps | Original EPS/Symbol/s052-nolabels.gif
Symbol,698,A20-S12,SM12,S12,Motorist service public telephone,12 May 2016,,Symbol : Telephone hand piece 240x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s049.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s049-nolabels.gif,Original EPS/Symbol/s049.eps | Original EPS/Symbol/s049-nolabels.gif
Symbol,699,A20-S13,SM13,S13,Motorist service public toilets,12 May 2016,,Symbol : Man and woman separated by line 300x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s050.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s050-nolabels.gif,Original EPS/Symbol/s050.eps | Original EPS/Symbol/s050-nolabels.gif
Symbol,687,A20-S1,SM01,S1,Motorist service rest area,12 May 2016,,Symbol : Tree and table 300x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s038.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s038-nolabels.gif,Original EPS/Symbol/s038.eps | Original EPS/Symbol/s038-nolabels.gif
Symbol,702,A20-S16,SM16,S16,Motorist service truck parking area,12 May 2016,,Symbol : P above heavy motor vehicle 360x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s053.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s053-nolabels.gif,Original EPS/Symbol/s053.eps | Original EPS/Symbol/s053-nolabels.gif
Symbol,703,A20-S17,SM17,S17,Motorist service truck trailer parking area,12 May 2016,,Symbol : P above heavy full trailer 360x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s054.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s054-nolabels.gif,Original EPS/Symbol/s054.eps | Original EPS/Symbol/s054-nolabels.gif
Symbol,700,A20-S14,SM14,S14,Motorist service waste disposal for campervans and caravans,30 July 2015,,Symbol : Camping van 300x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s051.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s051-nolabels.gif,Original EPS/Symbol/s051.eps | Original EPS/Symbol/s051-nolabels.gif
Symbol,706,A20-S20,SM20,S20,Motorist service wheelchair access,12 May 2016,,Symbol : Person in wheelchair 240x300mm,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s057.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s057-nolabels.gif,Original EPS/Symbol/s057.eps | Original EPS/Symbol/s057-nolabels.gif
Symbol,779,A43-4,none,none,NZ Cycle Trail (NZCT) symbol,30 March 2017,,a 140 200 b 126 180 Legend Symbol 126x112 180x160,Background: black Legend white (R) and red (R) ( PMS 186 or CMYK 0 100 100 15) Border none,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A43-NZCT-Symbol.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A43-NZCT-Symbol-nolabels.gif,Original EPS/Symbol/A43-NZCT-Symbol.eps | Original EPS/Symbol/A43-NZCT-Symbol-nolabels.gif
Symbol,1023,R6-1C,SP03,none,Parking (P) (used in PP series),29 November 2016,,Letters : 100E Rectangle 120 x 150 Legend : white Background : blue,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SP03-Parking-P.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SP03-Parking-P-no-labels.gif,Original EPS/Symbol/SP03-Parking-P.eps | Original EPS/Symbol/SP03-Parking-P-no-labels.gif
Symbol,1024,R6-1D,SP04,none,Pay parking (P$) (used in PP series),29 November 2016,,Letters : 100E Symbol ($): Transport D Med x = 45 Rectangle 180 x 150 Legend : white Background : blue,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SP04-Pay-Parking-P.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SP04-Pay-Parking-P-nolabels.gif,Original EPS/Symbol/SP04-Pay-Parking-P.eps | Original EPS/Symbol/SP04-Pay-Parking-P-nolabels.gif
Symbol,173,None,SU01,None,Pedestrian,12 May 2016,,a : 145 b : 260 Sign Size : 145 x 260 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s004.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s004-nolabels.gif,Original EPS/Symbol/s004.eps | Original EPS/Symbol/s004-nolabels.gif
Symbol,1140,A30-S4,ST11,None,Photography Symbol,17 March 2017,,"a 300 b 300 Note 1: The copyright of the camera symbol is owned by Standard New Zealand. The symbol is Figure A76 in NZS 8603:2005, Design and Application of Outdoor Recreation Symbols. Reproduction of the symbol is subject to copyright and requires the purchase of NZS 8603:2005 CD ROM. For more information please contact Standards New Zealand. Telephone: 64 3 943 4259 or Freephone: 0800 782 632 (",White (reflectorised),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ST11-Photography.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ST11-Photography-nolabels.gif,Original EPS/Symbol/ST11-Photography.eps | Original EPS/Symbol/ST11-Photography-nolabels.gif
Symbol,380,None,SU11,None,Rail tracks - cyclists take care,12 May 2016,,a : 500 b : 280 Sign Size : 500 x 280 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s016.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s016-nolabels.gif,Original EPS/Symbol/s016.eps | Original EPS/Symbol/s016-nolabels.gif
Symbol,378,None,SR08,None,Railway level crossing signals,12 May 2016,,b : 440 a : 320 Sign Size : 320 x 440 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s014.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s014-nolabels.gif,Original EPS/Symbol/s014.eps | Original EPS/Symbol/s014-nolabels.gif
Symbol,393,None,SR09,None,Road works,12 May 2016,,b : 600 a : 500 Sign Size : 500 x 600 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s029.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s029-nolabels.gif,Original EPS/Symbol/s029.eps | Original EPS/Symbol/s029-nolabels.gif
Symbol,170,None,SR01,None,Roundabout,12 May 2016,,r2 5 6 8 r1 106 127 170 e 5 6 8 d 64 77 102 c 8 10 13 b 34 41 54 a 37 44 59 Sign Size 866 x 750 1039 x 900 1386 x 1200,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s001.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s001-nolabels.gif,Original EPS/Symbol/s001.eps | Original EPS/Symbol/s001-nolabels.gif
Symbol,382,None,SU04,None,School bus route,12 May 2016,,a : 550 b : 500 Sign Size : 550 x 500 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s018.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s018-nolabels.gif,Original EPS/Symbol/s018.eps | Original EPS/Symbol/s018-nolabels.gif
Symbol,385,none,SF12,none,Sheep,12 May 2016,,,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s021.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s021-nolabels.gif,Original EPS/Symbol/s021.eps | Original EPS/Symbol/s021-nolabels.gif
Symbol,375,None,SR06,None,Slippery surface,12 May 2016,,b : 480 a : 520 Sign Size : 520 x 480 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s011.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s011-nolabels.gif,Original EPS/Symbol/s011.eps | Original EPS/Symbol/s011-nolabels.gif
Symbol,999,none,SE02,none,Snow,17 February 2017,,a : 50 b : 58 Symbol Size: 50 x 58 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SE02-Snow.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SE02-Snow-nolabels.gif,Original EPS/Symbol/SE02-Snow.eps | Original EPS/Symbol/SE02-Snow-nolabels.gif
Symbol,490,none,SG01,none,State highway shield,12 May 2016,,,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s032.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s032-nolabels.gif,Original EPS/Symbol/s032.eps | Original EPS/Symbol/s032-nolabels.gif
Symbol,377,None,SV50,None,Steam engine,12 May 2016,,a : 480 b : 520 Sign Size : 480 x 520 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s013.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s013-nolabels.gif,Original EPS/Symbol/s013.eps | Original EPS/Symbol/s013-nolabels.gif
Symbol,376,None,SR07,None,Steep grade,12 May 2016,,b : 300 a : 420 Sign Size : 420 x 300 Symbol : Black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s012.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/s012-nolabels.gif,Original EPS/Symbol/s012.eps | Original EPS/Symbol/s012-nolabels.gif
Symbol,1027,none,SR15,none,Steep grade – ‘%’ symbol (see also SR07),29 November 2016,,a : 100 b : 59 Sign Size : 100 x 59 Symbol : black,,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SR15-Steep-Grade-.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SR15-Steep-Grade-nolabels.gif,Original EPS/Symbol/SR15-Steep-Grade-.eps | Original EPS/Symbol/SR15-Steep-Grade-nolabels.gif
Symbol,1041,none,SV03,none,T2 barrel and car symbol with 2 occupants,15 August 2017,,a : 175 b : 150 c : 195 d : 130 e : 57 Text : T2 90 D,Car symbol : black Barrel symbol : reflectorised red Text : T2 reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV03-T2-barrel-and-car-symbol-with-2-occupants.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV03-T2-barrel-and-car-symbol-with-2-occupants-nolabels.gif,Original EPS/Symbol/SV03-T2-barrel-and-car-symbol-with-2-occupants.eps | Original EPS/Symbol/SV03-T2-barrel-and-car-symbol-with-2-occupants-nolabels.gif
Symbol,1042,none,SV04,none,T3 barrel and car symbol with 3 occupants,15 August 2017,,a : 175 b : 150 c : 195 d : 130 e : 57 Text : T3 90 D,Car symbol : black Barrel symbol : reflectorised red Text : T3 reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV04-T3-barrel-and-car-symbol-with-3-occupants.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/SV04-T3-barrel-and-car-symbol-with-3-occupants-nolabels.gif,Original EPS/Symbol/SV04-T3-barrel-and-car-symbol-with-3-occupants.eps | Original EPS/Symbol/SV04-T3-barrel-and-car-symbol-with-3-occupants-nolabels.gif
